environment,split,source_stem,image,mask
real_room,train,000039,dataset/drivable/images/train/real_room_000039.png,dataset/drivable/masks/train/real_room_000039.png
real_room,train,000107,dataset/drivable/images/train/real_room_000107.png,dataset/drivable/masks/train/real_room_000107.png
real_room,train,000373,dataset/drivable/images/train/real_room_000373.png,dataset/drivable/masks/train/real_room_000373.png
real_room,train,000435,dataset/drivable/images/train/real_room_000435.png,dataset/drivable/masks/train/real_room_000435.png
real_room,train,000323,dataset/drivable/images/train/real_room_000323.png,dataset/drivable/masks/train/real_room_000323.png
real_room,train,000099,dataset/drivable/images/train/real_room_000099.png,dataset/drivable/masks/train/real_room_000099.png
real_room,train,000034,dataset/drivable/images/train/real_room_000034.png,dataset/drivable/masks/train/real_room_000034.png
real_room,train,000483,dataset/drivable/images/train/real_room_000483.png,dataset/drivable/masks/train/real_room_000483.png
real_room,train,000408,dataset/drivable/images/train/real_room_000408.png,dataset/drivable/masks/train/real_room_000408.png
real_room,train,000219,dataset/drivable/images/train/real_room_000219.png,dataset/drivable/masks/train/real_room_000219.png
real_room,train,000294,dataset/drivable/images/train/real_room_000294.png,dataset/drivable/masks/train/real_room_000294.png
real_room,train,000126,dataset/drivable/images/train/real_room_000126.png,dataset/drivable/masks/train/real_room_000126.png
real_room,train,000404,dataset/drivable/images/train/real_room_000404.png,dataset/drivable/masks/train/real_room_000404.png
real_room,train,000009,dataset/drivable/images/train/real_room_000009.png,dataset/drivable/masks/train/real_room_000009.png
real_room,train,000476,dataset/drivable/images/train/real_room_000476.png,dataset/drivable/masks/train/real_room_000476.png
real_room,train,000252,dataset/drivable/images/train/real_room_000252.png,dataset/drivable/masks/train/real_room_000252.png
real_room,train,000189,dataset/drivable/images/train/real_room_000189.png,dataset/drivable/masks/train/real_room_000189.png
real_room,train,000433,dataset/drivable/images/train/real_room_000433.png,dataset/drivable/masks/train/real_room_000433.png
real_room,train,000347,dataset/drivable/images/train/real_room_000347.png,dataset/drivable/masks/train/real_room_000347.png
real_room,train,000283,dataset/drivable/images/train/real_room_000283.png,dataset/drivable/masks/train/real_room_000283.png
real_room,train,000016,dataset/drivable/images/train/real_room_000016.png,dataset/drivable/masks/train/real_room_000016.png
real_room,train,000264,dataset/drivable/images/train/real_room_000264.png,dataset/drivable/masks/train/real_room_000264.png
real_room,train,000156,dataset/drivable/images/train/real_room_000156.png,dataset/drivable/masks/train/real_room_000156.png
real_room,train,000280,dataset/drivable/images/train/real_room_000280.png,dataset/drivable/masks/train/real_room_000280.png
real_room,train,000143,dataset/drivable/images/train/real_room_000143.png,dataset/drivable/masks/train/real_room_000143.png
real_room,train,000230,dataset/drivable/images/train/real_room_000230.png,dataset/drivable/masks/train/real_room_000230.png
real_room,train,000006,dataset/drivable/images/train/real_room_000006.png,dataset/drivable/masks/train/real_room_000006.png
real_room,train,000314,dataset/drivable/images/train/real_room_000314.png,dataset/drivable/masks/train/real_room_000314.png
real_room,train,000456,dataset/drivable/images/train/real_room_000456.png,dataset/drivable/masks/train/real_room_000456.png
real_room,train,000444,dataset/drivable/images/train/real_room_000444.png,dataset/drivable/masks/train/real_room_000444.png
real_room,train,000095,dataset/drivable/images/train/real_room_000095.png,dataset/drivable/masks/train/real_room_000095.png
real_room,train,000163,dataset/drivable/images/train/real_room_000163.png,dataset/drivable/masks/train/real_room_000163.png
real_room,train,000391,dataset/drivable/images/train/real_room_000391.png,dataset/drivable/masks/train/real_room_000391.png
real_room,train,000403,dataset/drivable/images/train/real_room_000403.png,dataset/drivable/masks/train/real_room_000403.png
real_room,train,000272,dataset/drivable/images/train/real_room_000272.png,dataset/drivable/masks/train/real_room_000272.png
real_room,train,000094,dataset/drivable/images/train/real_room_000094.png,dataset/drivable/masks/train/real_room_000094.png
real_room,train,000312,dataset/drivable/images/train/real_room_000312.png,dataset/drivable/masks/train/real_room_000312.png
real_room,train,000031,dataset/drivable/images/train/real_room_000031.png,dataset/drivable/masks/train/real_room_000031.png
real_room,train,000137,dataset/drivable/images/train/real_room_000137.png,dataset/drivable/masks/train/real_room_000137.png
real_room,train,000430,dataset/drivable/images/train/real_room_000430.png,dataset/drivable/masks/train/real_room_000430.png
real_room,train,000003,dataset/drivable/images/train/real_room_000003.png,dataset/drivable/masks/train/real_room_000003.png
real_room,train,000182,dataset/drivable/images/train/real_room_000182.png,dataset/drivable/masks/train/real_room_000182.png
real_room,train,000207,dataset/drivable/images/train/real_room_000207.png,dataset/drivable/masks/train/real_room_000207.png
real_room,train,000239,dataset/drivable/images/train/real_room_000239.png,dataset/drivable/masks/train/real_room_000239.png
real_room,train,000489,dataset/drivable/images/train/real_room_000489.png,dataset/drivable/masks/train/real_room_000489.png
real_room,train,000266,dataset/drivable/images/train/real_room_000266.png,dataset/drivable/masks/train/real_room_000266.png
real_room,train,000172,dataset/drivable/images/train/real_room_000172.png,dataset/drivable/masks/train/real_room_000172.png
real_room,train,000378,dataset/drivable/images/train/real_room_000378.png,dataset/drivable/masks/train/real_room_000378.png
real_room,train,000057,dataset/drivable/images/train/real_room_000057.png,dataset/drivable/masks/train/real_room_000057.png
real_room,train,000036,dataset/drivable/images/train/real_room_000036.png,dataset/drivable/masks/train/real_room_000036.png
real_room,train,000019,dataset/drivable/images/train/real_room_000019.png,dataset/drivable/masks/train/real_room_000019.png
real_room,train,000356,dataset/drivable/images/train/real_room_000356.png,dataset/drivable/masks/train/real_room_000356.png
real_room,train,000029,dataset/drivable/images/train/real_room_000029.png,dataset/drivable/masks/train/real_room_000029.png
real_room,train,000086,dataset/drivable/images/train/real_room_000086.png,dataset/drivable/masks/train/real_room_000086.png
real_room,train,000454,dataset/drivable/images/train/real_room_000454.png,dataset/drivable/masks/train/real_room_000454.png
real_room,train,000286,dataset/drivable/images/train/real_room_000286.png,dataset/drivable/masks/train/real_room_000286.png
real_room,train,000065,dataset/drivable/images/train/real_room_000065.png,dataset/drivable/masks/train/real_room_000065.png
real_room,train,000042,dataset/drivable/images/train/real_room_000042.png,dataset/drivable/masks/train/real_room_000042.png
real_room,train,000474,dataset/drivable/images/train/real_room_000474.png,dataset/drivable/masks/train/real_room_000474.png
real_room,train,000374,dataset/drivable/images/train/real_room_000374.png,dataset/drivable/masks/train/real_room_000374.png
real_room,train,000329,dataset/drivable/images/train/real_room_000329.png,dataset/drivable/masks/train/real_room_000329.png
real_room,train,000293,dataset/drivable/images/train/real_room_000293.png,dataset/drivable/masks/train/real_room_000293.png
real_room,train,000138,dataset/drivable/images/train/real_room_000138.png,dataset/drivable/masks/train/real_room_000138.png
real_room,train,000413,dataset/drivable/images/train/real_room_000413.png,dataset/drivable/masks/train/real_room_000413.png
real_room,train,000308,dataset/drivable/images/train/real_room_000308.png,dataset/drivable/masks/train/real_room_000308.png
real_room,train,000044,dataset/drivable/images/train/real_room_000044.png,dataset/drivable/masks/train/real_room_000044.png
real_room,train,000106,dataset/drivable/images/train/real_room_000106.png,dataset/drivable/masks/train/real_room_000106.png
real_room,train,000298,dataset/drivable/images/train/real_room_000298.png,dataset/drivable/masks/train/real_room_000298.png
real_room,train,000083,dataset/drivable/images/train/real_room_000083.png,dataset/drivable/masks/train/real_room_000083.png
real_room,train,000075,dataset/drivable/images/train/real_room_000075.png,dataset/drivable/masks/train/real_room_000075.png
real_room,train,000303,dataset/drivable/images/train/real_room_000303.png,dataset/drivable/masks/train/real_room_000303.png
real_room,train,000033,dataset/drivable/images/train/real_room_000033.png,dataset/drivable/masks/train/real_room_000033.png
real_room,train,000187,dataset/drivable/images/train/real_room_000187.png,dataset/drivable/masks/train/real_room_000187.png
real_room,train,000093,dataset/drivable/images/train/real_room_000093.png,dataset/drivable/masks/train/real_room_000093.png
real_room,train,000148,dataset/drivable/images/train/real_room_000148.png,dataset/drivable/masks/train/real_room_000148.png
real_room,train,000008,dataset/drivable/images/train/real_room_000008.png,dataset/drivable/masks/train/real_room_000008.png
real_room,train,000112,dataset/drivable/images/train/real_room_000112.png,dataset/drivable/masks/train/real_room_000112.png
real_room,train,000201,dataset/drivable/images/train/real_room_000201.png,dataset/drivable/masks/train/real_room_000201.png
real_room,train,000332,dataset/drivable/images/train/real_room_000332.png,dataset/drivable/masks/train/real_room_000332.png
real_room,train,000010,dataset/drivable/images/train/real_room_000010.png,dataset/drivable/masks/train/real_room_000010.png
real_room,train,000457,dataset/drivable/images/train/real_room_000457.png,dataset/drivable/masks/train/real_room_000457.png
real_room,train,000297,dataset/drivable/images/train/real_room_000297.png,dataset/drivable/masks/train/real_room_000297.png
real_room,train,000024,dataset/drivable/images/train/real_room_000024.png,dataset/drivable/masks/train/real_room_000024.png
real_room,train,000160,dataset/drivable/images/train/real_room_000160.png,dataset/drivable/masks/train/real_room_000160.png
real_room,train,000315,dataset/drivable/images/train/real_room_000315.png,dataset/drivable/masks/train/real_room_000315.png
real_room,train,000214,dataset/drivable/images/train/real_room_000214.png,dataset/drivable/masks/train/real_room_000214.png
real_room,train,000383,dataset/drivable/images/train/real_room_000383.png,dataset/drivable/masks/train/real_room_000383.png
real_room,train,000324,dataset/drivable/images/train/real_room_000324.png,dataset/drivable/masks/train/real_room_000324.png
real_room,train,000453,dataset/drivable/images/train/real_room_000453.png,dataset/drivable/masks/train/real_room_000453.png
real_room,train,000184,dataset/drivable/images/train/real_room_000184.png,dataset/drivable/masks/train/real_room_000184.png
real_room,train,000364,dataset/drivable/images/train/real_room_000364.png,dataset/drivable/masks/train/real_room_000364.png
real_room,train,000328,dataset/drivable/images/train/real_room_000328.png,dataset/drivable/masks/train/real_room_000328.png
real_room,train,000344,dataset/drivable/images/train/real_room_000344.png,dataset/drivable/masks/train/real_room_000344.png
real_room,train,000158,dataset/drivable/images/train/real_room_000158.png,dataset/drivable/masks/train/real_room_000158.png
real_room,train,000048,dataset/drivable/images/train/real_room_000048.png,dataset/drivable/masks/train/real_room_000048.png
real_room,train,000321,dataset/drivable/images/train/real_room_000321.png,dataset/drivable/masks/train/real_room_000321.png
real_room,train,000056,dataset/drivable/images/train/real_room_000056.png,dataset/drivable/masks/train/real_room_000056.png
real_room,train,000090,dataset/drivable/images/train/real_room_000090.png,dataset/drivable/masks/train/real_room_000090.png
real_room,train,000466,dataset/drivable/images/train/real_room_000466.png,dataset/drivable/masks/train/real_room_000466.png
real_room,train,000246,dataset/drivable/images/train/real_room_000246.png,dataset/drivable/masks/train/real_room_000246.png
real_room,train,000410,dataset/drivable/images/train/real_room_000410.png,dataset/drivable/masks/train/real_room_000410.png
real_room,train,000204,dataset/drivable/images/train/real_room_000204.png,dataset/drivable/masks/train/real_room_000204.png
real_room,train,000198,dataset/drivable/images/train/real_room_000198.png,dataset/drivable/masks/train/real_room_000198.png
real_room,train,000284,dataset/drivable/images/train/real_room_000284.png,dataset/drivable/masks/train/real_room_000284.png
real_room,train,000352,dataset/drivable/images/train/real_room_000352.png,dataset/drivable/masks/train/real_room_000352.png
real_room,train,000231,dataset/drivable/images/train/real_room_000231.png,dataset/drivable/masks/train/real_room_000231.png
real_room,train,000213,dataset/drivable/images/train/real_room_000213.png,dataset/drivable/masks/train/real_room_000213.png
real_room,train,000127,dataset/drivable/images/train/real_room_000127.png,dataset/drivable/masks/train/real_room_000127.png
real_room,train,000327,dataset/drivable/images/train/real_room_000327.png,dataset/drivable/masks/train/real_room_000327.png
real_room,train,000155,dataset/drivable/images/train/real_room_000155.png,dataset/drivable/masks/train/real_room_000155.png
real_room,train,000268,dataset/drivable/images/train/real_room_000268.png,dataset/drivable/masks/train/real_room_000268.png
real_room,train,000012,dataset/drivable/images/train/real_room_000012.png,dataset/drivable/masks/train/real_room_000012.png
real_room,train,000190,dataset/drivable/images/train/real_room_000190.png,dataset/drivable/masks/train/real_room_000190.png
real_room,train,000199,dataset/drivable/images/train/real_room_000199.png,dataset/drivable/masks/train/real_room_000199.png
real_room,train,000175,dataset/drivable/images/train/real_room_000175.png,dataset/drivable/masks/train/real_room_000175.png
real_room,train,000221,dataset/drivable/images/train/real_room_000221.png,dataset/drivable/masks/train/real_room_000221.png
real_room,train,000379,dataset/drivable/images/train/real_room_000379.png,dataset/drivable/masks/train/real_room_000379.png
real_room,train,000002,dataset/drivable/images/train/real_room_000002.png,dataset/drivable/masks/train/real_room_000002.png
real_room,train,000140,dataset/drivable/images/train/real_room_000140.png,dataset/drivable/masks/train/real_room_000140.png
real_room,train,000202,dataset/drivable/images/train/real_room_000202.png,dataset/drivable/masks/train/real_room_000202.png
real_room,train,000011,dataset/drivable/images/train/real_room_000011.png,dataset/drivable/masks/train/real_room_000011.png
real_room,train,000388,dataset/drivable/images/train/real_room_000388.png,dataset/drivable/masks/train/real_room_000388.png
real_room,train,000151,dataset/drivable/images/train/real_room_000151.png,dataset/drivable/masks/train/real_room_000151.png
real_room,train,000487,dataset/drivable/images/train/real_room_000487.png,dataset/drivable/masks/train/real_room_000487.png
real_room,train,000287,dataset/drivable/images/train/real_room_000287.png,dataset/drivable/masks/train/real_room_000287.png
real_room,train,000121,dataset/drivable/images/train/real_room_000121.png,dataset/drivable/masks/train/real_room_000121.png
real_room,train,000054,dataset/drivable/images/train/real_room_000054.png,dataset/drivable/masks/train/real_room_000054.png
real_room,train,000369,dataset/drivable/images/train/real_room_000369.png,dataset/drivable/masks/train/real_room_000369.png
real_room,train,000360,dataset/drivable/images/train/real_room_000360.png,dataset/drivable/masks/train/real_room_000360.png
real_room,train,000101,dataset/drivable/images/train/real_room_000101.png,dataset/drivable/masks/train/real_room_000101.png
real_room,train,000154,dataset/drivable/images/train/real_room_000154.png,dataset/drivable/masks/train/real_room_000154.png
real_room,train,000449,dataset/drivable/images/train/real_room_000449.png,dataset/drivable/masks/train/real_room_000449.png
real_room,train,000128,dataset/drivable/images/train/real_room_000128.png,dataset/drivable/masks/train/real_room_000128.png
real_room,train,000217,dataset/drivable/images/train/real_room_000217.png,dataset/drivable/masks/train/real_room_000217.png
real_room,train,000305,dataset/drivable/images/train/real_room_000305.png,dataset/drivable/masks/train/real_room_000305.png
real_room,train,000368,dataset/drivable/images/train/real_room_000368.png,dataset/drivable/masks/train/real_room_000368.png
real_room,train,000436,dataset/drivable/images/train/real_room_000436.png,dataset/drivable/masks/train/real_room_000436.png
real_room,train,000037,dataset/drivable/images/train/real_room_000037.png,dataset/drivable/masks/train/real_room_000037.png
real_room,train,000080,dataset/drivable/images/train/real_room_000080.png,dataset/drivable/masks/train/real_room_000080.png
real_room,train,000313,dataset/drivable/images/train/real_room_000313.png,dataset/drivable/masks/train/real_room_000313.png
real_room,train,000238,dataset/drivable/images/train/real_room_000238.png,dataset/drivable/masks/train/real_room_000238.png
real_room,train,000004,dataset/drivable/images/train/real_room_000004.png,dataset/drivable/masks/train/real_room_000004.png
real_room,train,000431,dataset/drivable/images/train/real_room_000431.png,dataset/drivable/masks/train/real_room_000431.png
real_room,train,000235,dataset/drivable/images/train/real_room_000235.png,dataset/drivable/masks/train/real_room_000235.png
real_room,train,000130,dataset/drivable/images/train/real_room_000130.png,dataset/drivable/masks/train/real_room_000130.png
real_room,train,000421,dataset/drivable/images/train/real_room_000421.png,dataset/drivable/masks/train/real_room_000421.png
real_room,train,000118,dataset/drivable/images/train/real_room_000118.png,dataset/drivable/masks/train/real_room_000118.png
real_room,train,000334,dataset/drivable/images/train/real_room_000334.png,dataset/drivable/masks/train/real_room_000334.png
real_room,train,000254,dataset/drivable/images/train/real_room_000254.png,dataset/drivable/masks/train/real_room_000254.png
real_room,train,000123,dataset/drivable/images/train/real_room_000123.png,dataset/drivable/masks/train/real_room_000123.png
real_room,train,000351,dataset/drivable/images/train/real_room_000351.png,dataset/drivable/masks/train/real_room_000351.png
real_room,train,000040,dataset/drivable/images/train/real_room_000040.png,dataset/drivable/masks/train/real_room_000040.png
real_room,train,000495,dataset/drivable/images/train/real_room_000495.png,dataset/drivable/masks/train/real_room_000495.png
real_room,train,000087,dataset/drivable/images/train/real_room_000087.png,dataset/drivable/masks/train/real_room_000087.png
real_room,train,000488,dataset/drivable/images/train/real_room_000488.png,dataset/drivable/masks/train/real_room_000488.png
real_room,train,000289,dataset/drivable/images/train/real_room_000289.png,dataset/drivable/masks/train/real_room_000289.png
real_room,train,000470,dataset/drivable/images/train/real_room_000470.png,dataset/drivable/masks/train/real_room_000470.png
real_room,train,000271,dataset/drivable/images/train/real_room_000271.png,dataset/drivable/masks/train/real_room_000271.png
real_room,train,000125,dataset/drivable/images/train/real_room_000125.png,dataset/drivable/masks/train/real_room_000125.png
real_room,train,000393,dataset/drivable/images/train/real_room_000393.png,dataset/drivable/masks/train/real_room_000393.png
real_room,train,000220,dataset/drivable/images/train/real_room_000220.png,dataset/drivable/masks/train/real_room_000220.png
real_room,train,000191,dataset/drivable/images/train/real_room_000191.png,dataset/drivable/masks/train/real_room_000191.png
real_room,train,000183,dataset/drivable/images/train/real_room_000183.png,dataset/drivable/masks/train/real_room_000183.png
real_room,train,000150,dataset/drivable/images/train/real_room_000150.png,dataset/drivable/masks/train/real_room_000150.png
real_room,train,000028,dataset/drivable/images/train/real_room_000028.png,dataset/drivable/masks/train/real_room_000028.png
real_room,train,000166,dataset/drivable/images/train/real_room_000166.png,dataset/drivable/masks/train/real_room_000166.png
real_room,train,000023,dataset/drivable/images/train/real_room_000023.png,dataset/drivable/masks/train/real_room_000023.png
real_room,train,000424,dataset/drivable/images/train/real_room_000424.png,dataset/drivable/masks/train/real_room_000424.png
real_room,train,000153,dataset/drivable/images/train/real_room_000153.png,dataset/drivable/masks/train/real_room_000153.png
real_room,train,000085,dataset/drivable/images/train/real_room_000085.png,dataset/drivable/masks/train/real_room_000085.png
real_room,train,000227,dataset/drivable/images/train/real_room_000227.png,dataset/drivable/masks/train/real_room_000227.png
real_room,train,000338,dataset/drivable/images/train/real_room_000338.png,dataset/drivable/masks/train/real_room_000338.png
real_room,train,000050,dataset/drivable/images/train/real_room_000050.png,dataset/drivable/masks/train/real_room_000050.png
real_room,train,000222,dataset/drivable/images/train/real_room_000222.png,dataset/drivable/masks/train/real_room_000222.png
real_room,train,000482,dataset/drivable/images/train/real_room_000482.png,dataset/drivable/masks/train/real_room_000482.png
real_room,train,000116,dataset/drivable/images/train/real_room_000116.png,dataset/drivable/masks/train/real_room_000116.png
real_room,train,000429,dataset/drivable/images/train/real_room_000429.png,dataset/drivable/masks/train/real_room_000429.png
real_room,train,000120,dataset/drivable/images/train/real_room_000120.png,dataset/drivable/masks/train/real_room_000120.png
real_room,train,000386,dataset/drivable/images/train/real_room_000386.png,dataset/drivable/masks/train/real_room_000386.png
real_room,train,000316,dataset/drivable/images/train/real_room_000316.png,dataset/drivable/masks/train/real_room_000316.png
real_room,train,000345,dataset/drivable/images/train/real_room_000345.png,dataset/drivable/masks/train/real_room_000345.png
real_room,train,000447,dataset/drivable/images/train/real_room_000447.png,dataset/drivable/masks/train/real_room_000447.png
real_room,train,000249,dataset/drivable/images/train/real_room_000249.png,dataset/drivable/masks/train/real_room_000249.png
real_room,train,000437,dataset/drivable/images/train/real_room_000437.png,dataset/drivable/masks/train/real_room_000437.png
real_room,train,000353,dataset/drivable/images/train/real_room_000353.png,dataset/drivable/masks/train/real_room_000353.png
real_room,train,000194,dataset/drivable/images/train/real_room_000194.png,dataset/drivable/masks/train/real_room_000194.png
real_room,train,000273,dataset/drivable/images/train/real_room_000273.png,dataset/drivable/masks/train/real_room_000273.png
real_room,train,000472,dataset/drivable/images/train/real_room_000472.png,dataset/drivable/masks/train/real_room_000472.png
real_room,train,000041,dataset/drivable/images/train/real_room_000041.png,dataset/drivable/masks/train/real_room_000041.png
real_room,train,000203,dataset/drivable/images/train/real_room_000203.png,dataset/drivable/masks/train/real_room_000203.png
real_room,train,000319,dataset/drivable/images/train/real_room_000319.png,dataset/drivable/masks/train/real_room_000319.png
real_room,train,000173,dataset/drivable/images/train/real_room_000173.png,dataset/drivable/masks/train/real_room_000173.png
real_room,train,000135,dataset/drivable/images/train/real_room_000135.png,dataset/drivable/masks/train/real_room_000135.png
real_room,train,000481,dataset/drivable/images/train/real_room_000481.png,dataset/drivable/masks/train/real_room_000481.png
real_room,train,000038,dataset/drivable/images/train/real_room_000038.png,dataset/drivable/masks/train/real_room_000038.png
real_room,train,000079,dataset/drivable/images/train/real_room_000079.png,dataset/drivable/masks/train/real_room_000079.png
real_room,train,000479,dataset/drivable/images/train/real_room_000479.png,dataset/drivable/masks/train/real_room_000479.png
real_room,train,000073,dataset/drivable/images/train/real_room_000073.png,dataset/drivable/masks/train/real_room_000073.png
real_room,train,000415,dataset/drivable/images/train/real_room_000415.png,dataset/drivable/masks/train/real_room_000415.png
real_room,train,000419,dataset/drivable/images/train/real_room_000419.png,dataset/drivable/masks/train/real_room_000419.png
real_room,train,000269,dataset/drivable/images/train/real_room_000269.png,dataset/drivable/masks/train/real_room_000269.png
real_room,train,000340,dataset/drivable/images/train/real_room_000340.png,dataset/drivable/masks/train/real_room_000340.png
real_room,train,000225,dataset/drivable/images/train/real_room_000225.png,dataset/drivable/masks/train/real_room_000225.png
real_room,train,000051,dataset/drivable/images/train/real_room_000051.png,dataset/drivable/masks/train/real_room_000051.png
real_room,train,000169,dataset/drivable/images/train/real_room_000169.png,dataset/drivable/masks/train/real_room_000169.png
real_room,train,000302,dataset/drivable/images/train/real_room_000302.png,dataset/drivable/masks/train/real_room_000302.png
real_room,train,000257,dataset/drivable/images/train/real_room_000257.png,dataset/drivable/masks/train/real_room_000257.png
real_room,train,000064,dataset/drivable/images/train/real_room_000064.png,dataset/drivable/masks/train/real_room_000064.png
real_room,train,000462,dataset/drivable/images/train/real_room_000462.png,dataset/drivable/masks/train/real_room_000462.png
real_room,train,000490,dataset/drivable/images/train/real_room_000490.png,dataset/drivable/masks/train/real_room_000490.png
real_room,train,000077,dataset/drivable/images/train/real_room_000077.png,dataset/drivable/masks/train/real_room_000077.png
real_room,train,000492,dataset/drivable/images/train/real_room_000492.png,dataset/drivable/masks/train/real_room_000492.png
real_room,train,000467,dataset/drivable/images/train/real_room_000467.png,dataset/drivable/masks/train/real_room_000467.png
real_room,train,000197,dataset/drivable/images/train/real_room_000197.png,dataset/drivable/masks/train/real_room_000197.png
real_room,train,000195,dataset/drivable/images/train/real_room_000195.png,dataset/drivable/masks/train/real_room_000195.png
real_room,train,000242,dataset/drivable/images/train/real_room_000242.png,dataset/drivable/masks/train/real_room_000242.png
real_room,train,000162,dataset/drivable/images/train/real_room_000162.png,dataset/drivable/masks/train/real_room_000162.png
real_room,train,000022,dataset/drivable/images/train/real_room_000022.png,dataset/drivable/masks/train/real_room_000022.png
real_room,train,000471,dataset/drivable/images/train/real_room_000471.png,dataset/drivable/masks/train/real_room_000471.png
real_room,train,000119,dataset/drivable/images/train/real_room_000119.png,dataset/drivable/masks/train/real_room_000119.png
real_room,train,000392,dataset/drivable/images/train/real_room_000392.png,dataset/drivable/masks/train/real_room_000392.png
real_room,train,000292,dataset/drivable/images/train/real_room_000292.png,dataset/drivable/masks/train/real_room_000292.png
real_room,train,000420,dataset/drivable/images/train/real_room_000420.png,dataset/drivable/masks/train/real_room_000420.png
real_room,train,000427,dataset/drivable/images/train/real_room_000427.png,dataset/drivable/masks/train/real_room_000427.png
real_room,train,000443,dataset/drivable/images/train/real_room_000443.png,dataset/drivable/masks/train/real_room_000443.png
real_room,train,000477,dataset/drivable/images/train/real_room_000477.png,dataset/drivable/masks/train/real_room_000477.png
real_room,train,000455,dataset/drivable/images/train/real_room_000455.png,dataset/drivable/masks/train/real_room_000455.png
real_room,train,000193,dataset/drivable/images/train/real_room_000193.png,dataset/drivable/masks/train/real_room_000193.png
real_room,train,000278,dataset/drivable/images/train/real_room_000278.png,dataset/drivable/masks/train/real_room_000278.png
real_room,train,000394,dataset/drivable/images/train/real_room_000394.png,dataset/drivable/masks/train/real_room_000394.png
real_room,train,000478,dataset/drivable/images/train/real_room_000478.png,dataset/drivable/masks/train/real_room_000478.png
real_room,train,000176,dataset/drivable/images/train/real_room_000176.png,dataset/drivable/masks/train/real_room_000176.png
real_room,train,000398,dataset/drivable/images/train/real_room_000398.png,dataset/drivable/masks/train/real_room_000398.png
real_room,train,000275,dataset/drivable/images/train/real_room_000275.png,dataset/drivable/masks/train/real_room_000275.png
real_room,train,000228,dataset/drivable/images/train/real_room_000228.png,dataset/drivable/masks/train/real_room_000228.png
real_room,train,000076,dataset/drivable/images/train/real_room_000076.png,dataset/drivable/masks/train/real_room_000076.png
real_room,train,000250,dataset/drivable/images/train/real_room_000250.png,dataset/drivable/masks/train/real_room_000250.png
real_room,train,000337,dataset/drivable/images/train/real_room_000337.png,dataset/drivable/masks/train/real_room_000337.png
real_room,train,000296,dataset/drivable/images/train/real_room_000296.png,dataset/drivable/masks/train/real_room_000296.png
real_room,train,000300,dataset/drivable/images/train/real_room_000300.png,dataset/drivable/masks/train/real_room_000300.png
real_room,train,000152,dataset/drivable/images/train/real_room_000152.png,dataset/drivable/masks/train/real_room_000152.png
real_room,train,000371,dataset/drivable/images/train/real_room_000371.png,dataset/drivable/masks/train/real_room_000371.png
real_room,train,000144,dataset/drivable/images/train/real_room_000144.png,dataset/drivable/masks/train/real_room_000144.png
real_room,train,000001,dataset/drivable/images/train/real_room_000001.png,dataset/drivable/masks/train/real_room_000001.png
real_room,train,000432,dataset/drivable/images/train/real_room_000432.png,dataset/drivable/masks/train/real_room_000432.png
real_room,train,000259,dataset/drivable/images/train/real_room_000259.png,dataset/drivable/masks/train/real_room_000259.png
real_room,train,000174,dataset/drivable/images/train/real_room_000174.png,dataset/drivable/masks/train/real_room_000174.png
real_room,train,000399,dataset/drivable/images/train/real_room_000399.png,dataset/drivable/masks/train/real_room_000399.png
real_room,train,000141,dataset/drivable/images/train/real_room_000141.png,dataset/drivable/masks/train/real_room_000141.png
real_room,train,000035,dataset/drivable/images/train/real_room_000035.png,dataset/drivable/masks/train/real_room_000035.png
real_room,train,000069,dataset/drivable/images/train/real_room_000069.png,dataset/drivable/masks/train/real_room_000069.png
real_room,train,000382,dataset/drivable/images/train/real_room_000382.png,dataset/drivable/masks/train/real_room_000382.png
real_room,train,000402,dataset/drivable/images/train/real_room_000402.png,dataset/drivable/masks/train/real_room_000402.png
real_room,train,000306,dataset/drivable/images/train/real_room_000306.png,dataset/drivable/masks/train/real_room_000306.png
real_room,train,000097,dataset/drivable/images/train/real_room_000097.png,dataset/drivable/masks/train/real_room_000097.png
real_room,train,000196,dataset/drivable/images/train/real_room_000196.png,dataset/drivable/masks/train/real_room_000196.png
real_room,train,000074,dataset/drivable/images/train/real_room_000074.png,dataset/drivable/masks/train/real_room_000074.png
real_room,train,000414,dataset/drivable/images/train/real_room_000414.png,dataset/drivable/masks/train/real_room_000414.png
real_room,train,000233,dataset/drivable/images/train/real_room_000233.png,dataset/drivable/masks/train/real_room_000233.png
real_room,train,000124,dataset/drivable/images/train/real_room_000124.png,dataset/drivable/masks/train/real_room_000124.png
real_room,train,000241,dataset/drivable/images/train/real_room_000241.png,dataset/drivable/masks/train/real_room_000241.png
real_room,train,000247,dataset/drivable/images/train/real_room_000247.png,dataset/drivable/masks/train/real_room_000247.png
real_room,train,000212,dataset/drivable/images/train/real_room_000212.png,dataset/drivable/masks/train/real_room_000212.png
real_room,val,000139,dataset/drivable/images/val/real_room_000139.png,dataset/drivable/masks/val/real_room_000139.png
real_room,val,000361,dataset/drivable/images/val/real_room_000361.png,dataset/drivable/masks/val/real_room_000361.png
real_room,val,000260,dataset/drivable/images/val/real_room_000260.png,dataset/drivable/masks/val/real_room_000260.png
real_room,val,000149,dataset/drivable/images/val/real_room_000149.png,dataset/drivable/masks/val/real_room_000149.png
real_room,val,000366,dataset/drivable/images/val/real_room_000366.png,dataset/drivable/masks/val/real_room_000366.png
